ID,ADULTS,CHILDREN,INFANTS,HAUL_TYPE,DISTANCE,DEVICE,TRIP_TYPE,EXTRA_BAGGAGE,TRIP_LEN_DAYS,COMPANY,FAMILY_SIZE,IS_ALONE
20623,1,0,0,INTERCONTINENTAL,1627.59,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,21,OPODO,1,ALONE
6536,1,0,0,DOMESTIC,749.782,SMARTPHONE,ROUND_TRIP,NO_EXTRA_BAGGAGE,8,EDREAMS,1,ALONE
702,1,1,0,CONTINENTAL,2769.69,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,7,GO_VOYAGE,2,NOT_ALONE
6396,1,0,0,INTERCONTINENTAL,7205.22,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,124,GO_VOYAGE,1,ALONE
803,2,0,0,INTERCONTINENTAL,9111.57,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,39,OPODO,2,NOT_ALONE
47369,4,1,0,CONTINENTAL,1565.71,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,5,EDREAMS,5,NOT_ALONE
1479,2,0,0,CONTINENTAL,2298.39,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,10,OPODO,2,NOT_ALONE
19054,4,0,0,CONTINENTAL,1185.17,TABLET,ROUND_TRIP,NO_EXTRA_BAGGAGE,2,EDREAMS,4,NOT_ALONE
33301,1,0,0,INTERCONTINENTAL,8746.67,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,204,EDREAMS,1,ALONE
12524,1,0,0,DOMESTIC,324.806,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,1,OPODO,1,ALONE
31966,2,0,0,CONTINENTAL,1029.19,OTHER,ROUND_TRIP,NO_EXTRA_BAGGAGE,3,OTHER,2,NOT_ALONE
49760,1,1,0,DOMESTIC,574.292,COMPUTER,ONE_WAY,NO_EXTRA_BAGGAGE,0,GO_VOYAGE,2,NOT_ALONE
19157,3,0,0,CONTINENTAL,1290.53,COMPUTER,ONE_WAY,NO_EXTRA_BAGGAGE,0,EDREAMS,3,NOT_ALONE
29967,1,0,0,INTERCONTINENTAL,4107.61,COMPUTER,ONE_WAY,NO_EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
42161,1,0,0,INTERCONTINENTAL,1753.88,TABLET,ROUND_TRIP,NO_EXTRA_BAGGAGE,10,OPODO,1,ALONE
12607,2,2,0,CONTINENTAL,1485.85,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,14,OPODO,4,NOT_ALONE
49511,1,0,0,INTERCONTINENTAL,3891.66,SMARTPHONE,ONE_WAY,NO_EXTRA_BAGGAGE,0,OPODO,1,ALONE
12120,1,0,0,INTERCONTINENTAL,2663.01,SMARTPHONE,ONE_WAY,NO_EXTRA_BAGGAGE,0,OPODO,1,ALONE
41004,2,0,0,CONTINENTAL,532.688,TABLET,ONE_WAY,NO_EXTRA_BAGGAGE,0,EDREAMS,2,NOT_ALONE
30823,1,0,0,INTERCONTINENTAL,1465.96,SMARTPHONE,ROUND_TRIP,NO_EXTRA_BAGGAGE,26,GO_VOYAGE,1,ALONE
23427,2,0,0,DOMESTIC,809.174,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,17,EDREAMS,2,NOT_ALONE
32574,1,0,0,CONTINENTAL,1112.79,OTHER,ROUND_TRIP,NO_EXTRA_BAGGAGE,12,OTHER,1,ALONE
47970,2,0,0,CONTINENTAL,692.679,SMARTPHONE,ROUND_TRIP,NO_EXTRA_BAGGAGE,3,OPODO,2,NOT_ALONE
35877,3,2,0,CONTINENTAL,1022.61,COMPUTER,ONE_WAY,NO_EXTRA_BAGGAGE,0,EDREAMS,5,NOT_ALONE
25464,2,0,0,INTERCONTINENTAL,1898.92,SMARTPHONE,ONE_WAY,NO_EXTRA_BAGGAGE,0,EDREAMS,2,NOT_ALONE
45618,1,0,0,DOMESTIC,1973.93,SMARTPHONE,ONE_WAY,NO_EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
27834,1,0,0,CONTINENTAL,1316.11,COMPUTER,ONE_WAY,NO_EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
40185,1,0,0,INTERCONTINENTAL,1790.92,TABLET,ONE_WAY,NO_EXTRA_BAGGAGE,0,OPODO,1,ALONE
24179,2,2,0,INTERCONTINENTAL,2182.33,SMARTPHONE,ROUND_TRIP,NO_EXTRA_BAGGAGE,22,OPODO,4,NOT_ALONE
19119,2,0,0,DOMESTIC,456.815,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,14,EDREAMS,2,NOT_ALONE
27635,1,0,0,CONTINENTAL,543.099,SMARTPHONE,ROUND_TRIP,NO_EXTRA_BAGGAGE,2,OPODO,1,ALONE
24568,1,0,0,DOMESTIC,515.223,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,7,EDREAMS,1,ALONE
18600,2,2,0,CONTINENTAL,665.76,OTHER,ONE_WAY,NO_EXTRA_BAGGAGE,0,OTHER,4,NOT_ALONE
2228,1,0,0,CONTINENTAL,1116.4,COMPUTER,MULTI_DESTINATION,NO_EXTRA_BAGGAGE,5,EDREAMS,1,ALONE
18140,1,0,0,DOMESTIC,364.123,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,0,OPODO,1,ALONE
22583,2,0,0,DOMESTIC,542.096,COMPUTER,ONE_WAY,NO_EXTRA_BAGGAGE,0,OPODO,2,NOT_ALONE
40375,1,0,0,INTERCONTINENTAL,6769.67,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,13,GO_VOYAGE,1,ALONE
20945,2,0,0,INTERCONTINENTAL,7046.15,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,7,EDREAMS,2,NOT_ALONE
28098,2,0,0,CONTINENTAL,1533.2,SMARTPHONE,MULTI_DESTINATION,NO_EXTRA_BAGGAGE,3,EDREAMS,2,NOT_ALONE
39263,1,0,0,CONTINENTAL,891.501,SMARTPHONE,ONE_WAY,NO_EXTRA_BAGGAGE,0,GO_VOYAGE,1,ALONE
19747,1,0,0,CONTINENTAL,920.575,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,61,EDREAMS,1,ALONE
48368,1,0,0,DOMESTIC,483.843,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,1,EDREAMS,1,ALONE
48115,1,0,0,INTERCONTINENTAL,5563.23,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,5,OPODO,1,ALONE
1475,2,0,0,INTERCONTINENTAL,3532.61,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,27,EDREAMS,2,NOT_ALONE
16147,1,0,0,CONTINENTAL,1718.53,COMPUTER,ONE_WAY,NO_EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
4979,1,0,0,DOMESTIC,721.351,TABLET,ROUND_TRIP,NO_EXTRA_BAGGAGE,1,EDREAMS,1,ALONE
48066,1,0,0,CONTINENTAL,2632.68,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,7,EDREAMS,1,ALONE
17753,1,0,0,INTERCONTINENTAL,9047.84,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,70,OPODO,1,ALONE
36419,1,0,0,INTERCONTINENTAL,2966.75,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,3,OPODO,1,ALONE
43493,1,0,0,CONTINENTAL,5534.4,COMPUTER,ONE_WAY,NO_EXTRA_BAGGAGE,26,EDREAMS,1,ALONE
23500,1,0,0,INTERCONTINENTAL,9193.93,SMARTPHONE,ROUND_TRIP,NO_EXTRA_BAGGAGE,9,GO_VOYAGE,1,ALONE
15318,1,0,0,CONTINENTAL,1869.21,COMPUTER,MULTI_DESTINATION,NO_EXTRA_BAGGAGE,5,EDREAMS,1,ALONE
29045,1,1,0,DOMESTIC,762.081,SMARTPHONE,ROUND_TRIP,NO_EXTRA_BAGGAGE,15,OPODO,2,NOT_ALONE
10364,1,0,0,INTERCONTINENTAL,9054.43,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,7,OPODO,1,ALONE
28649,1,0,0,INTERCONTINENTAL,1284.94,COMPUTER,ONE_WAY,NO_EXTRA_BAGGAGE,0,OPODO,1,ALONE
27218,1,0,0,INTERCONTINENTAL,0,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,2,EDREAMS,1,ALONE
22919,1,0,0,CONTINENTAL,1312.48,COMPUTER,ONE_WAY,NO_EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
46534,1,0,0,CONTINENTAL,1457.12,TABLET,MULTI_DESTINATION,NO_EXTRA_BAGGAGE,1,EDREAMS,1,ALONE
1743,1,0,0,CONTINENTAL,845.974,SMARTPHONE,ONE_WAY,NO_EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
22540,1,0,0,INTERCONTINENTAL,1107.26,COMPUTER,ONE_WAY,NO_EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
28710,1,0,0,CONTINENTAL,1246.35,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,2,GO_VOYAGE,1,ALONE
33372,1,0,0,CONTINENTAL,1302.29,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,6,EDREAMS,1,ALONE
1756,1,0,0,CONTINENTAL,1190.76,COMPUTER,ONE_WAY,NO_EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
47714,1,0,0,CONTINENTAL,537.594,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,3,EDREAMS,1,ALONE
21546,1,0,0,INTERCONTINENTAL,998.979,COMPUTER,ONE_WAY,NO_EXTRA_BAGGAGE,0,GO_VOYAGE,1,ALONE
5821,1,0,0,INTERCONTINENTAL,2457.55,TABLET,ROUND_TRIP,NO_EXTRA_BAGGAGE,4,EDREAMS,1,ALONE
39786,1,0,0,CONTINENTAL,1641.83,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,5,EDREAMS,1,ALONE
20181,1,0,0,INTERCONTINENTAL,4751.59,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,11,OPODO,1,ALONE
2611,2,0,0,CONTINENTAL,1161.22,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,3,EDREAMS,2,NOT_ALONE
30712,1,0,0,INTERCONTINENTAL,7393.02,OTHER,ROUND_TRIP,NO_EXTRA_BAGGAGE,2,OTHER,1,ALONE
34815,1,0,0,CONTINENTAL,1853.89,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,6,EDREAMS,1,ALONE
34082,1,0,0,INTERCONTINENTAL,846.782,SMARTPHONE,ROUND_TRIP,NO_EXTRA_BAGGAGE,13,GO_VOYAGE,1,ALONE
13730,1,1,0,INTERCONTINENTAL,2042.95,SMARTPHONE,ROUND_TRIP,NO_EXTRA_BAGGAGE,52,EDREAMS,2,NOT_ALONE
3298,2,0,0,DOMESTIC,907.322,COMPUTER,ONE_WAY,NO_EXTRA_BAGGAGE,0,EDREAMS,2,NOT_ALONE
45296,1,0,0,CONTINENTAL,1474.86,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,3,EDREAMS,1,ALONE
41691,1,0,0,DOMESTIC,467.877,SMARTPHONE,ONE_WAY,NO_EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
437,1,0,0,CONTINENTAL,2458.34,COMPUTER,MULTI_DESTINATION,NO_EXTRA_BAGGAGE,14,EDREAMS,1,ALONE
31938,1,0,0,CONTINENTAL,1216.19,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,12,EDREAMS,1,ALONE
47915,2,0,0,DOMESTIC,1394.05,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,2,EDREAMS,2,NOT_ALONE
10112,1,0,0,INTERCONTINENTAL,1898.92,COMPUTER,ONE_WAY,NO_EXTRA_BAGGAGE,0,OPODO,1,ALONE
7100,1,0,0,CONTINENTAL,1319.88,OTHER,ROUND_TRIP,NO_EXTRA_BAGGAGE,5,OTHER,1,ALONE
25691,2,0,0,INTERCONTINENTAL,9360.64,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,14,OPODO,2,NOT_ALONE
1641,1,0,0,DOMESTIC,674.094,COMPUTER,ONE_WAY,NO_EXTRA_BAGGAGE,0,GO_VOYAGE,1,ALONE
16397,2,0,0,CONTINENTAL,7334.41,SMARTPHONE,ONE_WAY,NO_EXTRA_BAGGAGE,0,EDREAMS,2,NOT_ALONE
6855,2,0,0,DOMESTIC,466.521,COMPUTER,ONE_WAY,NO_EXTRA_BAGGAGE,0,EDREAMS,2,NOT_ALONE
44398,1,1,0,INTERCONTINENTAL,2477.2,SMARTPHONE,ONE_WAY,NO_EXTRA_BAGGAGE,0,OPODO,2,NOT_ALONE
43805,1,0,0,CONTINENTAL,1718.53,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,61,EDREAMS,1,ALONE
33695,1,1,0,INTERCONTINENTAL,1514.72,SMARTPHONE,ONE_WAY,NO_EXTRA_BAGGAGE,0,EDREAMS,2,NOT_ALONE
13088,1,0,0,DOMESTIC,528.599,COMPUTER,ONE_WAY,NO_EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
21303,1,0,0,DOMESTIC,691.791,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,1,EDREAMS,1,ALONE
2545,1,0,1,CONTINENTAL,1298.94,TABLET,ONE_WAY,NO_EXTRA_BAGGAGE,0,OPODO,2,NOT_ALONE
36713,1,0,0,INTERCONTINENTAL,1370.61,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,4,GO_VOYAGE,1,ALONE
39432,1,0,0,INTERCONTINENTAL,0,TABLET,ONE_WAY,NO_EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
28648,2,0,0,DOMESTIC,135.632,SMARTPHONE,ONE_WAY,NO_EXTRA_BAGGAGE,0,EDREAMS,2,NOT_ALONE
40822,4,0,0,CONTINENTAL,1645.59,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,3,EDREAMS,4,NOT_ALONE
26445,2,0,0,CONTINENTAL,703.318,SMARTPHONE,ROUND_TRIP,NO_EXTRA_BAGGAGE,1,OPODO,2,NOT_ALONE
26301,1,0,0,INTERCONTINENTAL,10383.8,TABLET,ONE_WAY,NO_EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
4127,1,0,0,INTERCONTINENTAL,8398.1,COMPUTER,ONE_WAY,NO_EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
4582,1,0,0,CONTINENTAL,870.322,COMPUTER,ONE_WAY,NO_EXTRA_BAGGAGE,0,GO_VOYAGE,1,ALONE
445,1,0,0,INTERCONTINENTAL,0,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,12,EDREAMS,1,ALONE
23490,5,0,0,CONTINENTAL,336.16,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,1,EDREAMS,5,NOT_ALONE
25474,2,0,0,CONTINENTAL,1114.51,COMPUTER,ONE_WAY,NO_EXTRA_BAGGAGE,0,OPODO,2,NOT_ALONE
30828,1,0,0,INTERCONTINENTAL,7628.07,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,72,EDREAMS,1,ALONE
43639,1,0,0,INTERCONTINENTAL,2037.94,COMPUTER,ONE_WAY,NO_EXTRA_BAGGAGE,0,OPODO,1,ALONE
21386,1,0,0,CONTINENTAL,1418.73,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,7,EDREAMS,1,ALONE
22599,1,2,0,CONTINENTAL,1208.63,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,19,GO_VOYAGE,3,NOT_ALONE
16050,2,0,0,INTERCONTINENTAL,8961.9,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,15,GO_VOYAGE,2,NOT_ALONE
38410,1,0,0,INTERCONTINENTAL,4225.64,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,33,GO_VOYAGE,1,ALONE
5001,3,0,0,CONTINENTAL,1441.97,COMPUTER,ONE_WAY,NO_EXTRA_BAGGAGE,0,EDREAMS,3,NOT_ALONE
39304,1,0,0,INTERCONTINENTAL,6970.73,COMPUTER,ONE_WAY,NO_EXTRA_BAGGAGE,0,OPODO,1,ALONE
5343,1,0,0,CONTINENTAL,522.848,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
10066,3,0,0,DOMESTIC,1011.25,SMARTPHONE,ROUND_TRIP,NO_EXTRA_BAGGAGE,4,EDREAMS,3,NOT_ALONE
39693,1,0,0,CONTINENTAL,1538.8,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,4,EDREAMS,1,ALONE
17638,1,0,0,INTERCONTINENTAL,9074.66,SMARTPHONE,ONE_WAY,NO_EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
34826,2,0,0,DOMESTIC,3276.6,TABLET,ROUND_TRIP,NO_EXTRA_BAGGAGE,1,EDREAMS,2,NOT_ALONE
14237,1,0,0,CONTINENTAL,878.104,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,6,OPODO,1,ALONE
5171,1,0,0,INTERCONTINENTAL,1764.1,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,8,OPODO,1,ALONE
37461,1,0,0,INTERCONTINENTAL,1370.61,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,29,GO_VOYAGE,1,ALONE
38237,1,0,0,DOMESTIC,456.815,SMARTPHONE,ROUND_TRIP,NO_EXTRA_BAGGAGE,3,EDREAMS,1,ALONE
10968,2,2,0,INTERCONTINENTAL,2431.02,SMARTPHONE,ROUND_TRIP,NO_EXTRA_BAGGAGE,25,OPODO,4,NOT_ALONE
44042,1,0,0,CONTINENTAL,1083.23,COMPUTER,ONE_WAY,NO_EXTRA_BAGGAGE,0,GO_VOYAGE,1,ALONE
45576,2,0,0,DOMESTIC,545.392,COMPUTER,ONE_WAY,NO_EXTRA_BAGGAGE,0,EDREAMS,2,NOT_ALONE
26172,1,0,0,CONTINENTAL,1441.14,SMARTPHONE,ROUND_TRIP,NO_EXTRA_BAGGAGE,5,OPODO,1,ALONE
42408,1,0,0,CONTINENTAL,601.978,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,6,OPODO,1,ALONE
31091,1,0,0,INTERCONTINENTAL,3286.36,SMARTPHONE,ROUND_TRIP,NO_EXTRA_BAGGAGE,5,GO_VOYAGE,1,ALONE
5710,2,2,0,DOMESTIC,504.722,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,10,EDREAMS,4,NOT_ALONE
13032,1,0,0,INTERCONTINENTAL,9628.96,SMARTPHONE,ROUND_TRIP,NO_EXTRA_BAGGAGE,24,EDREAMS,1,ALONE
2196,1,0,0,DOMESTIC,528.845,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,1,EDREAMS,1,ALONE
16596,1,0,0,INTERCONTINENTAL,2276.82,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,7,OPODO,1,ALONE
37937,2,0,0,CONTINENTAL,1304.66,SMARTPHONE,ROUND_TRIP,NO_EXTRA_BAGGAGE,3,OPODO,2,NOT_ALONE
48514,1,0,0,CONTINENTAL,808.605,COMPUTER,ONE_WAY,NO_EXTRA_BAGGAGE,0,GO_VOYAGE,1,ALONE
21811,1,0,0,DOMESTIC,958.586,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,5,OPODO,1,ALONE
6432,2,0,0,CONTINENTAL,2060.57,SMARTPHONE,ONE_WAY,NO_EXTRA_BAGGAGE,0,EDREAMS,2,NOT_ALONE
45390,1,0,0,CONTINENTAL,1040.73,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,7,EDREAMS,1,ALONE
32017,1,0,0,CONTINENTAL,1607.06,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,8,EDREAMS,1,ALONE
8213,1,0,0,INTERCONTINENTAL,1946.2,COMPUTER,ONE_WAY,NO_EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
13005,1,0,0,INTERCONTINENTAL,18115.6,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,19,EDREAMS,1,ALONE
12821,1,0,0,CONTINENTAL,852.279,COMPUTER,ONE_WAY,NO_EXTRA_BAGGAGE,0,GO_VOYAGE,1,ALONE
31053,1,0,0,CONTINENTAL,1116.4,COMPUTER,ONE_WAY,NO_EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
47497,3,0,0,CONTINENTAL,996.773,SMARTPHONE,ROUND_TRIP,NO_EXTRA_BAGGAGE,15,OPODO,3,NOT_ALONE
10986,2,0,0,CONTINENTAL,1683.17,COMPUTER,ONE_WAY,NO_EXTRA_BAGGAGE,0,OPODO,2,NOT_ALONE
13982,1,0,0,INTERCONTINENTAL,6055.03,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,15,EDREAMS,1,ALONE
25843,2,0,0,CONTINENTAL,1975.94,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,6,EDREAMS,2,NOT_ALONE
33722,3,0,0,INTERCONTINENTAL,1369.31,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,7,OPODO,3,NOT_ALONE
19812,1,0,0,CONTINENTAL,3579.35,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,63,EDREAMS,1,ALONE
7397,1,0,0,CONTINENTAL,988.719,COMPUTER,ONE_WAY,NO_EXTRA_BAGGAGE,0,OPODO,1,ALONE
46636,2,0,0,CONTINENTAL,981.263,COMPUTER,ONE_WAY,NO_EXTRA_BAGGAGE,0,EDREAMS,2,NOT_ALONE
6889,1,0,0,CONTINENTAL,1856.31,COMPUTER,ONE_WAY,NO_EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
39855,1,0,0,CONTINENTAL,704.081,COMPUTER,ONE_WAY,NO_EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
24977,2,0,0,CONTINENTAL,898.486,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,1,EDREAMS,2,NOT_ALONE
43355,1,0,0,DOMESTIC,242.632,SMARTPHONE,ROUND_TRIP,NO_EXTRA_BAGGAGE,10,EDREAMS,1,ALONE
27663,1,0,0,CONTINENTAL,1174.12,SMARTPHONE,ROUND_TRIP,NO_EXTRA_BAGGAGE,1,EDREAMS,1,ALONE
29065,2,0,0,DOMESTIC,467.877,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,0,EDREAMS,2,NOT_ALONE
48513,3,0,0,DOMESTIC,1058.65,SMARTPHONE,ONE_WAY,NO_EXTRA_BAGGAGE,0,EDREAMS,3,NOT_ALONE
32583,1,0,0,INTERCONTINENTAL,1829.47,TABLET,ROUND_TRIP,NO_EXTRA_BAGGAGE,28,OPODO,1,ALONE
12872,1,0,0,CONTINENTAL,586.976,COMPUTER,ONE_WAY,NO_EXTRA_BAGGAGE,0,OPODO,1,ALONE
2420,3,0,0,CONTINENTAL,2366.33,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,8,OPODO,3,NOT_ALONE
10658,2,0,0,CONTINENTAL,1318.13,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,4,OPODO,2,NOT_ALONE
39558,2,0,0,INTERCONTINENTAL,13054.3,SMARTPHONE,ROUND_TRIP,NO_EXTRA_BAGGAGE,18,EDREAMS,2,NOT_ALONE
45837,3,0,0,INTERCONTINENTAL,2094.97,TABLET,ROUND_TRIP,NO_EXTRA_BAGGAGE,3,OPODO,3,NOT_ALONE
33830,2,0,0,INTERCONTINENTAL,10509.1,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,27,EDREAMS,2,NOT_ALONE
24024,2,0,0,INTERCONTINENTAL,1799.21,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,28,OPODO,2,NOT_ALONE
9461,2,0,0,CONTINENTAL,841.797,SMARTPHONE,ONE_WAY,NO_EXTRA_BAGGAGE,0,GO_VOYAGE,2,NOT_ALONE
46014,1,0,0,CONTINENTAL,2821.43,SMARTPHONE,ROUND_TRIP,NO_EXTRA_BAGGAGE,18,OPODO,1,ALONE
22388,1,0,0,CONTINENTAL,1756.58,COMPUTER,ONE_WAY,NO_EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
22991,1,0,0,CONTINENTAL,1389.9,COMPUTER,ONE_WAY,NO_EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
8321,1,2,0,INTERCONTINENTAL,2513.08,SMARTPHONE,ROUND_TRIP,NO_EXTRA_BAGGAGE,22,EDREAMS,3,NOT_ALONE
48961,1,3,0,INTERCONTINENTAL,2330.2,SMARTPHONE,ONE_WAY,NO_EXTRA_BAGGAGE,0,OPODO,4,NOT_ALONE
26378,2,0,0,CONTINENTAL,1441.14,SMARTPHONE,ONE_WAY,NO_EXTRA_BAGGAGE,0,GO_VOYAGE,2,NOT_ALONE
18325,1,0,0,CONTINENTAL,2572.82,COMPUTER,ONE_WAY,NO_EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
38196,1,0,0,INTERCONTINENTAL,2236.54,TABLET,ROUND_TRIP,NO_EXTRA_BAGGAGE,10,OPODO,1,ALONE
35723,1,0,0,DOMESTIC,870.387,COMPUTER,ONE_WAY,NO_EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
9974,1,0,0,DOMESTIC,577.327,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,4,EDREAMS,1,ALONE
16306,2,0,0,INTERCONTINENTAL,1370.61,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,18,OPODO,2,NOT_ALONE
14385,1,0,0,CONTINENTAL,1208.73,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,7,EDREAMS,1,ALONE
11920,1,0,0,DOMESTIC,1350.6,SMARTPHONE,ROUND_TRIP,NO_EXTRA_BAGGAGE,3,EDREAMS,1,ALONE
9332,2,0,0,DOMESTIC,902.222,TABLET,ROUND_TRIP,NO_EXTRA_BAGGAGE,7,EDREAMS,2,NOT_ALONE
35248,1,0,0,DOMESTIC,367.609,SMARTPHONE,ONE_WAY,NO_EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
4437,2,0,0,INTERCONTINENTAL,520.777,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,21,EDREAMS,2,NOT_ALONE
6780,3,0,0,CONTINENTAL,1134.71,COMPUTER,ONE_WAY,NO_EXTRA_BAGGAGE,0,EDREAMS,3,NOT_ALONE
16138,2,0,0,INTERCONTINENTAL,5528.5,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,10,OPODO,2,NOT_ALONE
42822,1,0,0,DOMESTIC,433.902,TABLET,ROUND_TRIP,NO_EXTRA_BAGGAGE,1,OPODO,1,ALONE
2290,1,0,0,DOMESTIC,481.021,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,4,EDREAMS,1,ALONE
13695,2,0,0,DOMESTIC,507.059,COMPUTER,ROUND_TRIP,NO_EXTRA_BAGGAGE,19,OPODO,2,NOT_ALONE
40573,4,0,0,INTERCONTINENTAL,8062.73,COMPUTER,ONE_WAY,NO_EXTRA_BAGGAGE,0,OPODO,4,NOT_ALONE
38687,2,0,0,DOMESTIC,4567.65,COMPUTER,ONE_WAY,NO_EXTRA_BAGGAGE,0,EDREAMS,2,NOT_ALONE
